id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
412582162551391,Puzzly,Block Puzzle Games Free,"680,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36300485_413422782467329_4517481073340317696_n.png?_nc_cat=1&oh=69ed897a5ff97252186ba40708125719&oe=5C53844A,FALSE,64,87,23
370866070095402,Guess the Logo,TapLane Inc.,"670,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/31837132_389543994894276_8265161689201115136_n.png?_nc_cat=1&oh=79b5602c269011598b89d1525914d019&oe=5C1D06F5,FALSE,65,57,-8
157107684996888,Basketball Bouncy Dunk,GamePix,"660,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37271567_210300119677644_1566091702010118144_n.png?_nc_cat=1&oh=cda2461dec7c2594a337513d372fe954&oe=5C4E876B,FALSE,67,86,19
1043181865796670,Pikachu Onet Connect Animal,ECO Game Publisher,"660,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29158637_1636146719833520_282359164448014336_n.png?_nc_cat=1&oh=e4b77e2234045dc39c8dd4347c97c41c&oe=5C166F7B,FALSE,66,69,3
300786783689805,Jigsaw Puzzle,MobilityWare,"650,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28419188_508004869634661_8204470064687087616_n.png?_nc_cat=1&oh=8ebbb72d4f3860970897e279a05d88f8&oe=5C4F7163,FALSE,68,53,-15
2141997102694990,Bubble Shooter Classic,SOFTGAMES,"650,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28779212_2150597375168303_3407226104564416512_n.png?_nc_cat=1&oh=34b7ab269fdf555b43650ef6a39cd1ef&oe=5C519063,FALSE,69,63,-6
184129375422261,BigHero.io,YYG Games,"630,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36856384_222347064933825_8557118383273803776_n.png?_nc_cat=1&oh=323928013a309361f4860aa9a2ec4e9e&oe=5C17DFAB,FALSE,71,73,2
151058255530346,Never Have I Ever,vonvon,"630,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36247102_212529682716536_3836889251262234624_n.png?_nc_cat=1&oh=f2789b4302165d42628c0a3b21e03b7c&oe=5C5E381F,FALSE,70,52,-18
163968927626407,The Bowling Club,Super Appli,"620,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41694224_237781496911816_1692014890383835136_n.png?_nc_cat=1&oh=9d9809b7ca16a1b728c69d03b0c8dba4&oe=5C558C1A,FALSE,73,64,-9
458224474553316,BATTLESHIP,CoolGames / Hasbro,"620,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22470143_516677362041360_3540891392395968512_n.png?_nc_cat=1&oh=d1341dcb84b0608852f4bacedfef4f8e&oe=5C1D3948,FALSE,72,89,17
